sent_time	Unnamed: 0	Unnamed: 0.1	sender_id	Code Contribution	Knowledge Sharing	Patch Posting	Progress Control	Acknowledgement and Response	Composite Index	Rank	Status	comb_2	comb_3	is_triage	is_bug_fix	is_controversial
2020-08-20 19:40:00+00:00	27315.0	27315.0	39.0	0.0391303844015039	0.0013240024539172	0.0011178551325791	0.0284711309541432	0.0184095998563821	0.0884529727985257	27316.0	Below	2.0	5.0	0	0	1
2020-08-20 19:45:00+00:00	15812.0	15812.0	8.0	0.2734931032358632	0.0008306950156592	0.0018174391782171	0.1360758214080276	0.0152104937279299	0.4274275525656971	15813.0	Above	2.0	5.0	0	0	1
2020-08-20 20:10:00+00:00	24097.0	24097.0	91.0	0.2683218239904492	0.0022407467128874	0.0015401993013265	0.0314542082032409	0.0180938556774488	0.3216508338853531	24098.0	Below	2.0	5.0	0	0	1
2020-08-20 20:15:00+00:00	23421.0	23421.0	88.0	0.2688090842678451	0.0005703191147043	0.0015671975595453	0.0447845008795111	0.0153242908609443	0.3310553926825503	23422.0	Below	2.0	5.0	0	0	1
2020-08-20 20:40:00+00:00	27265.0	27265.0	93.0	0.0462019296459564	0.0020734236396094	0.0018183231816298	0.0290712824963059	0.0152136999176665	0.0943786588811682	27266.0	Below	2.0	5.0	0	0	1
2020-08-20 20:45:00+00:00	27405.0	27405.0	39.0	0.0294522575474706	0.0014409363508106	0.0017972098570965	0.0181274935897855	0.0156577813386883	0.0664756786838517	27406.0	Below	2.0	5.0	0	0	1
2020-08-20 20:50:00+00:00	23978.0	23978.0	94.0	0.2658961732978049	0.0029911099123767	0.0015856681414479	0.0342125160890943	0.0188689202149031	0.3235543876556271	23979.0	Below	2.0	5.0	0	0	1
2020-08-20 20:55:00+00:00	27333.0	27333.0	95.0	0.0328853693842459	0.0005611062694994	0.0014431246733871	0.0301361724846272	0.0206962363310573	0.0857220091428172	27334.0	Below	2.0	5.0	0	0	1
2020-08-20 21:00:00+00:00	27319.0	27319.0	97.0	0.0357535978757663	0.001877608468099	0.0018402298833618	0.0333578535336857	0.0152646400881791	0.0880939298490921	27320.0	Below	2.0	5.0	0	0	1
2020-08-20 21:05:00+00:00	24530.0	24530.0	91.0	0.2647071449415243	0.0013020529764257	0.0012696423911086	0.0258562986937524	0.0189396236267011	0.3120747626295123	24531.0	Below	2.0	5.0	0	0	1
2020-08-20 21:10:00+00:00	23313.0	23313.0	58.0	0.2884227801570179	0.0007077094148146	0.0016286065324335	0.0183760874920342	0.023316387289807	0.3324515708861073	23314.0	Below	3.0	5.0	0	0	1
2020-08-20 21:15:00+00:00	24201.0	24201.0	98.0	0.2649137777107793	0.0022316880109287	0.0008797582761592	0.0346231239087521	0.0168388963503972	0.3194872442570167	24202.0	Below	2.0	5.0	0	0	1
2020-08-20 21:20:00+00:00	23913.0	23913.0	50.0	0.2696953947143251	0.000433563449215	0.0017167333866217	0.0346949721152328	0.0180381745031869	0.3245788381685817	23914.0	Below	2.0	5.0	0	0	1
2020-08-20 21:30:00+00:00	23857.0	23857.0	102.0	0.273701477880087	0.0008187200716076	0.001205713633808	0.029641666586572	0.0201679165649661	0.325535494737041	23858.0	Below	2.0	5.0	0	0	1
2020-08-20 21:45:00+00:00	22788.0	22788.0	91.0	0.2845669439954106	0.0007915960352336	0.00150948291586	0.0282226642302874	0.0238380202706609	0.3389287074474526	22789.0	Below	2.0	5.0	0	0	1
2020-08-20 21:55:00+00:00	22823.0	22823.0	105.0	0.2870483579799062	0.0006181794884445	0.0014750656924984	0.0268077753868348	0.0225450211991723	0.3384943997468562	22824.0	Below	2.0	5.0	0	0	1
2020-08-20 22:05:00+00:00	22809.0	22809.0	108.0	0.2861399826199781	0.0012474371279866	0.0008984547007843	0.0296360399347745	0.0207734043392647	0.3386953187227884	22810.0	Below	2.0	5.0	0	0	1
2020-08-20 22:10:00+00:00	24863.0	24863.0	111.0	0.2401640323487514	0.0036007349391705	0.0018540249159639	0.0133289763297187	0.0225811348791001	0.2815289034127048	24864.0	Below	3.0	5.0	0	0	1
2020-08-20 22:15:00+00:00	23867.0	23867.0	112.0	0.2842157341543044	0.0008049082039114	0.00173305773032	0.0159543814222454	0.0226407205712087	0.32534880208199	23868.0	Below	3.0	5.0	0	0	1
2020-08-20 22:20:00+00:00	27250.0	27250.0	115.0	0.0448881667865375	0.0004505992957982	0.0018109657243126	0.0284902548668405	0.0201771357565965	0.0958171224300855	27251.0	Below	2.0	5.0	0	0	1
2020-08-20 22:25:00+00:00	24575.0	24575.0	115.0	0.259060209555898	0.001161585149324	0.0017915099731096	0.0306976150944836	0.0179850007241004	0.3106959204969158	24576.0	Below	2.0	5.0	0	0	1
2020-08-20 22:30:00+00:00	27323.0	27323.0	39.0	0.0370173825751537	0.0029719676776854	0.0019247299959627	0.0304326102238644	0.0151856865311964	0.0875323770038627	27324.0	Below	2.0	5.0	0	0	1
2020-08-20 22:35:00+00:00	22522.0	22522.0	116.0	0.2833165375900247	0.0048046302571078	0.001939312415443	0.0346907374646628	0.0177357628624922	0.3424869805897306	22523.0	Below	2.0	5.0	0	0	1
2020-08-20 23:00:00+00:00	22612.0	22612.0	113.0	0.2738319724261951	0.0012911087295273	0.001892456905454	0.0418838832356634	0.0225856973178739	0.3414851186147139	22613.0	Below	2.0	5.0	0	0	1
2020-08-20 23:25:00+00:00	23601.0	23601.0	119.0	0.284442870259789	0.0012347499541477	0.0016709628799275	0.0222501805176648	0.0192267363929565	0.3288255000044857	23602.0	Below	2.0	5.0	0	0	1
2020-08-20 23:30:00+00:00	27269.0	27269.0	107.0	0.0346737666101246	0.000281966588505	0.0014763376154015	0.0403712545712837	0.0173078728760243	0.0941111982613393	27270.0	Below	2.0	5.0	0	0	1
2020-08-20 23:35:00+00:00	24798.0	24798.0	75.0	0.2565695127585476	0.0006185830300782	0.0016152403329135	0.018119248864858	0.0192352146987259	0.2961577996851235	24799.0	Below	3.0	5.0	0	0	1
2020-08-20 23:40:00+00:00	23525.0	23525.0	120.0	0.2801064952516766	0.0012073824173987	0.0017612775861093	0.0248947203545053	0.0219389364711905	0.3299088120808807	23526.0	Below	2.0	5.0	0	0	1
2020-08-21 00:10:00+00:00	27289.0	27289.0	39.0	0.0356176310886706	0.0010405301976651	0.0015857710233267	0.0363456411936745	0.0175703633399367	0.0921599368432737	27290.0	Below	2.0	5.0	0	0	1
2020-08-21 00:15:00+00:00	27232.0	27232.0	39.0	0.0400608234724582	0.0112523175819023	0.0019685476160059	0.0311584277769641	0.0144813093508368	0.0989214257981675	27233.0	Below	2.0	5.0	0	0	1
2020-08-21 00:30:00+00:00	24515.0	24515.0	128.0	0.2610033733638346	0.0013031807281667	0.0019782927297834	0.0296330820717354	0.0186921146083363	0.3126100435018568	24516.0	Below	2.0	5.0	0	0	1
2020-08-21 00:40:00+00:00	27312.0	27312.0	130.0	0.0458630923649008	0.0007618671029318	0.002239136376852	0.0251079172594609	0.0147157265430249	0.0886877396471707	27313.0	Below	2.0	5.0	0	0	1
2020-08-21 00:45:00+00:00	27391.0	27391.0	39.0	0.0274003842117179	0.0014399656352071	0.0020918356140972	0.0263144684045592	0.0157837837921954	0.0730304376577771	27392.0	Below	2.0	5.0	0	0	1
2020-08-21 01:10:00+00:00	27218.0	27218.0	133.0	0.0528578135218409	0.0026815964643864	0.0024184364620827	0.0267695537748464	0.015189634738539	0.0999170349616957	27219.0	Below	2.0	5.0	0	0	1
2020-08-21 01:15:00+00:00	27324.0	27324.0	121.0	0.0387711884536036	0.0005472287988483	0.0018484980171972	0.02931011166109	0.0170258589168309	0.0875028858475702	27325.0	Below	2.0	5.0	0	0	1
2020-08-21 01:25:00+00:00	27347.0	27347.0	39.0	0.0439155858157962	0.0022948284293768	0.0019999014269538	0.018765491884394	0.0165624438607255	0.0835382514172465	27348.0	Below	2.0	5.0	0	0	1
2020-08-21 01:30:00+00:00	24836.0	24836.0	38.0	0.248836344173088	0.0009040183439483	0.0017952336740701	0.0138478070546424	0.0229414093333839	0.2883248125791329	24837.0	Below	3.0	5.0	0	0	1
